component,value,count
geometry,0.722551991209,1
geometry,0.722561287366,1
geometry,0.722562891726,1
geometry,0.72256397087,1
geometry,0.722564403127,1
geometry,0.722568749901,1
geometry,0.7226,2
geometry,0.722623517124,1
geometry,0.722625705327,1
geometry,0.722625904831,1
geometry,0.72263136522,1
geometry,0.722640377366,1
geometry,0.722644716764,1
geometry,0.72265457862,1
geometry,0.722661151578,1
geometry,0.722671391436,1
geometry,0.722678732218,1
geometry,0.7227,3
geometry,0.722703967749,1
geometry,0.722716552322,1
geometry,0.722718097417,1
geometry,0.722727529341,1
geometry,0.722739015828,1
geometry,0.722745764429,1
geometry,0.722749143894,1
geometry,0.722760250706,1
geometry,0.722762850111,1
geometry,0.722770260871,1
geometry,0.722776934815,1
geometry,0.722779531854,1
geometry,0.722791281249,1
geometry,0.7227918165,1
geometry,0.722791853856,1
geometry,0.7228,1
geometry,0.72280169249,1
geometry,0.722806381405,1
geometry,0.722816154012,1
geometry,0.722819604051,1
geometry,0.722834891244,1
geometry,0.722834972521,1
geometry,0.722844351157,1
geometry,0.722853614157,1
geometry,0.722854017074,1
geometry,0.722862475164,1
geometry,0.722866383458,1
geometry,0.722868584184,1
geometry,0.722869362333,1
geometry,0.722871667956,1
geometry,0.722877216407,1
geometry,0.72287966668,1
geometry,0.7229,2
geometry,0.722903996392,1
geometry,0.722916724111,1
geometry,0.722925210516,1
geometry,0.72294252192,1
geometry,0.722948172416,1
geometry,0.722955472349,1
geometry,0.722956335127,1
geometry,0.722960957913,1
geometry,0.722964405763,1
geometry,0.722964882734,1
geometry,0.722987095321,1
geometry,0.722993000197,1
geometry,0.722996500683,1
geometry,0.723,1
geometry,0.723008669842,1
geometry,0.723011525957,1
geometry,0.72301932201,1
geometry,0.723037376281,1
geometry,0.723037447163,1
geometry,0.723040113687,1
geometry,0.723045008972,1
geometry,0.723046114712,1
geometry,0.723050335385,1
geometry,0.723052506162,1
geometry,0.723075745225,1
geometry,0.723079952702,1
geometry,0.7231,2
geometry,0.723104321658,1
geometry,0.723105411205,1
geometry,0.723120328853,1
geometry,0.723128686104,1
geometry,0.723141179854,1
geometry,0.723146646262,1
geometry,0.723156852511,1
geometry,0.723173445655,1
geometry,0.723178276776,1
geometry,0.723180403956,1
geometry,0.723185190667,1
geometry,0.72318611021,1
geometry,0.723187679652,1
geometry,0.7232,1
geometry,0.723201163808,1
geometry,0.723214357343,1
geometry,0.723237702281,1
geometry,0.723241490329,1
geometry,0.723252755497,1
geometry,0.72325464741,1
geometry,0.723259168625,1
geometry,0.723262332537,1
geometry,0.723272597296,1
geometry,0.723275336001,1
geometry,0.723279687719,1
geometry,0.723282004131,1
geometry,0.723284911014,1
geometry,0.723288570153,1
geometry,0.723288923368,1
geometry,0.723295926644,1
geometry,0.723297398493,1
geometry,0.7233,1
geometry,0.723302359552,1
geometry,0.723307909538,1
geometry,0.723313702691,1
geometry,0.723333755376,1
geometry,0.723333886713,1
geometry,0.723335731179,1
geometry,0.723341815465,1
geometry,0.723349239648,1
geometry,0.723366323913,1
geometry,0.723379442271,1
geometry,0.723380078751,1
geometry,0.723387717618,1
geometry,0.723390610251,1
geometry,0.723392364143,1
geometry,0.723397805498,1
geometry,0.7234,2
geometry,0.723400482674,1
geometry,0.723402369363,1
geometry,0.723403278492,1
geometry,0.723410822654,1
geometry,0.723417858733,1
geometry,0.723419332061,1
geometry,0.7234204408,1
geometry,0.72342638188,1
geometry,0.723427130631,1
geometry,0.72343045692,1
geometry,0.723432363805,1
geometry,0.723433712236,1
geometry,0.723433953447,1
geometry,0.72344631729,1
geometry,0.723456744848,1
geometry,0.723470410591,1
geometry,0.723474207096,1
geometry,0.723482847067,1
geometry,0.7235,1
geometry,0.723505111247,1
geometry,0.72352782773,1
geometry,0.723534348413,1
geometry,0.723538682449,1
geometry,0.723556445621,1
geometry,0.723560928096,1
geometry,0.723571014713,1
geometry,0.723573351499,1
geometry,0.723575397394,1
geometry,0.723578693025,1
geometry,0.723580935349,1
geometry,0.7235814847,1
geometry,0.723587817753,1
geometry,0.723596616447,1
geometry,0.723599467938,1
geometry,0.7236,1
geometry,0.723601741291,1
geometry,0.723607539808,1
geometry,0.723616970503,1
geometry,0.723620404632,1
geometry,0.72363024536,1
geometry,0.723642605158,1
geometry,0.723645147845,1
geometry,0.723657934847,1
geometry,0.723682298092,1
geometry,0.72368454799,1
geometry,0.723696976181,1
geometry,0.7237,1
geometry,0.723706901998,1
geometry,0.723709295919,1
geometry,0.723721217044,1
geometry,0.723725908062,1
geometry,0.723726058326,1
geometry,0.723739638959,1
geometry,0.723746579957,1
geometry,0.723748164074,1
geometry,0.723773623449,1
geometry,0.723793270209,1
geometry,0.723797970776,1
geometry,0.7238,2
geometry,0.723801660678,1
geometry,0.723802116143,1
geometry,0.723802363909,1
geometry,0.723802485489,1
geometry,0.723804709849,1
geometry,0.723812279334,1
geometry,0.723814704189,1
geometry,0.723826070268,1
geometry,0.723833650318,1
geometry,0.723854413884,1
geometry,0.72385488647,1
geometry,0.723860081192,1
geometry,0.723860403866,1
geometry,0.723883105204,1
geometry,0.723884906598,1
geometry,0.723898744893,1
geometry,0.7239,1
geometry,0.723905337964,1
geometry,0.723912551118,1
geometry,0.723923124372,1
geometry,0.723924063697,1
geometry,0.723925809143,1
geometry,0.723929071111,1
geometry,0.723941175096,1
geometry,0.723941458269,1
geometry,0.723946451749,1
geometry,0.72394744975,1
geometry,0.723954980645,1
geometry,0.723957413573,1
geometry,0.723968687168,1
geometry,0.723973335144,1
geometry,0.723999654696,1
geometry,0.724,1
geometry,0.724009637367,1
geometry,0.7240260313,1
geometry,0.724035729436,1
geometry,0.724049761757,1
geometry,0.724054542144,1
geometry,0.724075678595,1
geometry,0.724080454093,1
geometry,0.724084646295,1
geometry,0.724084805116,1
geometry,0.724087576195,1
geometry,0.724087593688,1
geometry,0.7241,1
geometry,0.724102328749,1
geometry,0.724105194936,1
geometry,0.724114072505,1
geometry,0.724122496543,1
geometry,0.724144221823,1
geometry,0.724160177953,1
geometry,0.724161135384,1
geometry,0.724171207888,1
geometry,0.72417264286,1
geometry,0.724179727922,1
geometry,0.724185442411,1
geometry,0.72419674295,1
geometry,0.7242,1
geometry,0.724206828192,1
geometry,0.724212501618,1
geometry,0.724216499628,1
geometry,0.724219110491,1
geometry,0.724219807793,1
geometry,0.724221768521,1
geometry,0.72422283035,1
geometry,0.724225805027,1
geometry,0.724227614773,1
geometry,0.724230969144,1
geometry,0.724234035773,1
geometry,0.724238596735,1
geometry,0.724254014832,1
geometry,0.724255616708,1
geometry,0.724258067661,1
geometry,0.724260048831,1
geometry,0.724275917727,1
geometry,0.724287931351,1
geometry,0.724288259505,1
geometry,0.724288951317,1
geometry,0.724298213445,1
geometry,0.7243,2
geometry,0.724306807921,1
geometry,0.724308584592,1
geometry,0.724316354917,1
geometry,0.724325937223,1
geometry,0.724337328183,1
geometry,0.724340368887,1
geometry,0.72434348781,1
geometry,0.724348886932,1
geometry,0.724349986195,1
geometry,0.724355209825,1
geometry,0.724385860574,1
geometry,0.724411490798,1
geometry,0.724416803367,1
geometry,0.724421969573,1
geometry,0.724434365557,1
geometry,0.724443287405,1
geometry,0.724445798525,1
geometry,0.724452186138,1
geometry,0.724454103676,1
geometry,0.724461982439,1
geometry,0.72447156834,1
geometry,0.724473881517,1
geometry,0.724491123134,1
geometry,0.724493495485,1
geometry,0.7245,3
geometry,0.724503308021,1
geometry,0.724505829613,1
geometry,0.724524702132,1
geometry,0.72452474998,1
geometry,0.724538325418,1
geometry,0.724539750462,1
geometry,0.724541349177,1
geometry,0.724564664701,1
geometry,0.724566706154,1
geometry,0.72456905353,1
geometry,0.724576814423,1
geometry,0.72458998406,1
geometry,0.724593205415,1
geometry,0.724596462867,1
geometry,0.7246,3
geometry,0.724611347551,1
geometry,0.724621220593,1
geometry,0.724629342492,1
geometry,0.724643345378,1
geometry,0.724654503884,1
geometry,0.72466219199,1
geometry,0.724668529973,1
geometry,0.724676001166,1
geometry,0.72468124142,1
geometry,0.724684326103,1
geometry,0.72469490822,1
geometry,0.7247,1
geometry,0.72470416378,1
geometry,0.724707298156,1
geometry,0.724711264344,1
geometry,0.724715349292,1
geometry,0.724717160921,1
geometry,0.724717241412,1
geometry,0.724731565823,1
geometry,0.724733573115,1
geometry,0.72473956406,1
geometry,0.724748367366,1
geometry,0.724750829596,1
geometry,0.724753377019,1
geometry,0.724763373454,1
geometry,0.724776400002,1
geometry,0.724781860286,1
geometry,0.72478497271,1
geometry,0.724794990325,1
geometry,0.724797309598,1
geometry,0.724818132361,1
geometry,0.724824821365,1
geometry,0.724837943957,1
geometry,0.724858322939,1
geometry,0.72486605068,1
geometry,0.724868991612,1
geometry,0.724872200805,1
geometry,0.724876996462,1
geometry,0.724877455161,1
geometry,0.724878879538,1
geometry,0.724887418845,1
geometry,0.724890853853,1
geometry,0.724892902435,1
geometry,0.724894673729,1
geometry,0.724895016537,1
geometry,0.724896445478,1
geometry,0.7249,1
geometry,0.724912757312,1
geometry,0.724925168552,1
geometry,0.724926320394,1
geometry,0.724928250473,1
geometry,0.724935531616,1
geometry,0.724937373157,1
geometry,0.72495110065,1
geometry,0.724964802594,1
geometry,0.724967793767,1
geometry,0.725,1
geometry,0.725000455172,1
geometry,0.725007944784,1
geometry,0.725008153402,1
geometry,0.725017944606,1
geometry,0.725020630051,1
geometry,0.725042557372,1
geometry,0.725043580299,1
geometry,0.7250675338,1
geometry,0.725079828117,1
geometry,0.725080767915,1
geometry,0.725085570812,1
geometry,0.725085790326,1
geometry,0.725089966832,1
geometry,0.7251,1
geometry,0.725124636183,1
geometry,0.725163386187,1
geometry,0.725173830195,1
geometry,0.72517641893,1
geometry,0.725177763265,1
geometry,0.725179748752,1
geometry,0.725181365821,1
geometry,0.725196864077,1
geometry,0.7252,1
geometry,0.725208359715,1
geometry,0.725231761232,1
geometry,0.725235780051,1
geometry,0.725252718023,1
geometry,0.725255773848,1
geometry,0.725268822575,1
geometry,0.725269472334,1
geometry,0.725282293318,1
geometry,0.725285243887,1
geometry,0.7253,1
geometry,0.725310351505,1
geometry,0.72531244302,1
geometry,0.725319843242,1
geometry,0.725336034768,1
geometry,0.725339275788,1
geometry,0.725362450779,1
geometry,0.725381124651,1
geometry,0.725384039665,1
geometry,0.725388633768,1
geometry,0.7254,1
geometry,0.725400335447,1
geometry,0.725401423351,1
geometry,0.72542948658,1
geometry,0.725454083415,1
geometry,0.725468356765,1
geometry,0.725473359755,1
geometry,0.725475563239,1
geometry,0.725479591718,1
geometry,0.725491822835,1
geometry,0.725498479668,1
geometry,0.7255,1
geometry,0.725516957073,1
geometry,0.72553422846,1
geometry,0.725538834247,1
geometry,0.72554490672,1
geometry,0.725555763536,1
geometry,0.725561308574,1
geometry,0.725565391034,1
geometry,0.725571025699,1
geometry,0.725571081976,1
geometry,0.725573104518,1
geometry,0.7255937293,1
geometry,0.7256,1
geometry,0.725600498897,1
geometry,0.725607125103,1
geometry,0.725624577864,1
geometry,0.725646013333,1
geometry,0.72565554673,1
geometry,0.725656257466,1
geometry,0.725675741637,1
geometry,0.725688137219,1
geometry,0.725697474847,1
geometry,0.7257,1
geometry,0.725705199099,1
geometry,0.725727717536,1
geometry,0.72573066285,1
geometry,0.725747523592,1
geometry,0.725776507152,1
geometry,0.725776914761,1
geometry,0.7258,2
geometry,0.725819559188,1
geometry,0.725823278537,1
geometry,0.725836091461,1
geometry,0.725838774568,1
geometry,0.725843849139,1
geometry,0.725845716586,1
geometry,0.725854211257,1
geometry,0.725854230086,1
geometry,0.725865191341,1
geometry,0.725872983609,1
geometry,0.725875705614,1
geometry,0.725881593306,1
geometry,0.725888510723,1
geometry,0.725888775227,1
geometry,0.725896704773,1
geometry,0.725899717592,1
geometry,0.7259,2
geometry,0.725916457831,1
geometry,0.725920835904,1
geometry,0.725941003113,1
geometry,0.725946356489,1
geometry,0.725963107419,1
geometry,0.725969878163,1
geometry,0.725969940838,1
geometry,0.725971839674,1
geometry,0.725974301985,1
geometry,0.72597689472,1
geometry,0.725978410492,1
geometry,0.72597964044,1
geometry,0.725988786808,1
geometry,0.72599127543,1
geometry,0.726008031406,1
geometry,0.726012878674,1
geometry,0.726014773561,1
geometry,0.726017081411,1
geometry,0.726023819956,1
geometry,0.726030674283,1
geometry,0.726030714226,1
geometry,0.726035140334,1
geometry,0.726042443663,1
geometry,0.726055950553,1
geometry,0.726077258286,1
geometry,0.726085549367,1
geometry,0.726097911786,1
geometry,0.726100883716,1
geometry,0.726101555274,1
geometry,0.726110896489,1
geometry,0.726122325783,1
geometry,0.726123800739,1
geometry,0.726124111292,1
geometry,0.726151000826,1
geometry,0.72615901702,1
geometry,0.726167826676,1
geometry,0.726178734886,1
geometry,0.726184536923,1
geometry,0.7262,1
geometry,0.726200223768,1
geometry,0.726200905397,1
geometry,0.726206163565,1
geometry,0.726211176243,1
geometry,0.726236872023,1
geometry,0.726247909922,1
geometry,0.726248349396,1
geometry,0.726256458376,1
geometry,0.726263375092,1
geometry,0.726263602282,1
geometry,0.72628212287,1
geometry,0.726298477212,1
geometry,0.726306448753,1
geometry,0.726311080539,1
geometry,0.72631337245,1
geometry,0.726321728529,1
geometry,0.726322122064,1
geometry,0.726338848839,1
geometry,0.72635205135,1
geometry,0.7263681539,1
geometry,0.726372954021,1
geometry,0.726380235597,1
geometry,0.726382974057,1
geometry,0.726383065607,1
geometry,0.726384866135,1
geometry,0.726390467606,1
geometry,0.726392543097,1
geometry,0.7264,1
geometry,0.726405613277,1
geometry,0.726410769928,1
geometry,0.726431032514,1
geometry,0.726433568883,1
geometry,0.72643764472,1
geometry,0.726439223198,1
geometry,0.726439440009,1
geometry,0.726462271904,1
geometry,0.726470301232,1
geometry,0.726473147015,1
geometry,0.726473260348,1
geometry,0.726481149102,1
geometry,0.726481746731,1
geometry,0.726488704071,1
geometry,0.726493876437,1
geometry,0.726495968674,1
geometry,0.7265,2
geometry,0.726501070199,1
geometry,0.72650335512,1
geometry,0.726506620754,1
geometry,0.726512825764,1
geometry,0.726520281892,1
geometry,0.726520652543,1
geometry,0.726524869957,1
geometry,0.726526562946,1
geometry,0.72653009917,1
geometry,0.72653203187,1
geometry,0.726536668035,1
geometry,0.726537132568,1
geometry,0.72658035147,1
geometry,0.726581922429,1
geometry,0.7266,2
geometry,0.726610521531,1
geometry,0.726612007883,1
geometry,0.726614199067,1
geometry,0.726645986709,1
geometry,0.726659528252,1
geometry,0.72666057184,1
geometry,0.726669173696,1
geometry,0.726672649822,1
geometry,0.726678171545,1
geometry,0.72669342229,1
geometry,0.726697096458,1
geometry,0.7267,4
geometry,0.72670040103,1
geometry,0.726711242517,1
geometry,0.726716151603,1
geometry,0.726726697499,1
geometry,0.726761608094,1
geometry,0.726762450874,1
geometry,0.726775011036,1
geometry,0.726782243867,1
geometry,0.726787011441,1
geometry,0.726789815559,1
geometry,0.726799901722,1
geometry,0.7268,2
geometry,0.726802542648,1
geometry,0.726809478704,1
geometry,0.726814383457,1
geometry,0.72681524131,1
geometry,0.726817504605,1
geometry,0.726822457197,1
geometry,0.726838216753,1
geometry,0.726846618391,1
geometry,0.726852428856,1
geometry,0.726866098398,1
geometry,0.726878307101,1
geometry,0.726880818979,1
geometry,0.726884964535,1
geometry,0.726890781342,1
geometry,0.72689420138,1
geometry,0.726895581681,1
geometry,0.7269,4
geometry,0.726916063472,1
geometry,0.726926063985,1
geometry,0.726926574009,1
geometry,0.726927487443,1
geometry,0.726936563028,1
geometry,0.72693859782,1
geometry,0.726942431008,1
geometry,0.726960693573,1
geometry,0.726965260518,1
geometry,0.726967200085,1
geometry,0.726979779636,1
geometry,0.726985874298,1
geometry,0.726987182831,1
geometry,0.726990689074,1
geometry,0.727,1
geometry,0.727002972254,1
geometry,0.72700879637,1
